ID,type,address,city,postcode,lat,lon,rentNet,rentGross,livingSpace,arePetsAllowed,hasFlatSharingCommunity,isUnderRoof,CHF/m2,title,numberOfRooms,floor,yearBuilt,isNewBuilding,yearLastRenovated,hasGarage,hasParking,hasRamp,isWheelchairAccessible,isOldBuilding,hasSwimmingPool,hasFireplace,isCornerHouse,isMiddleHouse,hasGardenShed,hasLiftingPlatform,hasBalcony,hasCableTv,isGroundFloorRaised,hasNiceView,hasConnectedBuildingLand,hasElevator,isChildFriendly,distanceHighSchool,distanceKindergarten,distancePrimarySchool,distanceMotorway,distancePublicTransport,personId,additionalCosts,additionalCosts/m2,canton
4000762031,"APARTMENT, ATTIC_FLAT",Kirchstrasse 10,St. Margrethen SG,9430,47.453761781971,9.628132311608,2140.0,2490.0,120.0,True,,,20.75,"Im blauen Haus grosszügig, modern mit Weitblick in den Frühling",3.5,3.0,2023.0,True,,True,True,,True,,False,False,,,,,True,True,,True,,True,True,,,,,,24000000903875,350.0,2.9166666666666665,SG
4001044313,"APARTMENT, FLAT",Holzwiesstrasse 43,Jona,8645,47.235511781979,8.837702311603,2560.0,2840.0,80.0,,,,35.5,Neubau-Mietwohnungen Spinnerei-Jona,3.5,3.0,2024.0,True,,True,,,True,,,,,,,,True,,,,,True,,,,,,,731067,280.0,3.5,SG
4001133462,"APARTMENT, FLAT",Dammstrasse / Fabrikgasse,Horgen,8810,47.259671781979,8.587972311602,2845.0,3240.0,118.0,,,,27.46,"Neubau-Mietwohnungen in denkmalgeschützter, ehemaliger Fabrik",3.5,,2024.0,True,,,True,,,,,,,,,,,,,,,True,,,,,,,276065,395.0,3.347457627118644,ZH
4001134994,"APARTMENT, FLAT",Via Tommaso Rodari 20,Bellinzona,6500,46.188301781972,9.010382311602,1200.0,1350.0,50.0,True,,,27.0,Cerco Subentrante Appartamento a Bellinzona,2.5,4.0,2017.0,True,2020.0,True,True,,,,,,,,,,True,,,True,,True,,,,,,,240000001289766,150.0,3.0,TI
4000164544,"APARTMENT, FLAT",Fähnlibrunnenstr. 5,Küsnacht ZH,8700,47.320731781975,8.579412311601,2630.0,2775.0,56.0,True,,,49.55,Schöne Singlewohnung in Küsnacht,1.5,3.0,2022.0,True,2022.0,True,True,,,,,,,,,,True,True,,,,,,,,,,,679,145.0,2.5892857142857144,ZH
4001009722,"APARTMENT, FLAT",Degerfelderallee 7c,Stein am Rhein,8260,47.658731781971,8.859152311609,1750.0,1950.0,67.0,,,,29.1,"Projekt ""Am Nägelisee"" - Erstbezug Neubauwohnungen mit zwei Logias",2.5,4.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,5035308,200.0,2.985074626865672,SH
4001121721,"APARTMENT, FLAT",Sonnenbühlstrasse 10,Höri,8181,47.506131781976,8.510432311606,1850.0,2050.0,53.0,,,,38.68,Erstvermietung - Wohnen mit Aussicht,2.5,1.0,2024.0,True,,True,True,,,,,,,,,,True,,,True,,True,,,,,,50.0,111510,200.0,3.7735849056603774,ZH
4001131846,"APARTMENT, FLAT",Avenue Veillon 3,Aigle,1860,46.317161781976,6.973412311604,1380.0,1480.0,63.0,,,,23.49,"2,5 pièces neuf avec balcon",2.5,,2024.0,True,,True,,,,,,,,,,,True,,,True,,,,,,,,,2107097,100.0,1.5873015873015872,VD
4001134976,"APARTMENT, FLAT",Lerchenweg 13,Lengnau BE,2543,47.183541781971,7.374312311603,1726.0,1926.0,87.0,,,,22.14,Moderne und sonnige 3.5 Zimmer Attikawohnung,3.5,2.0,,True,,,True,,,,,,,,,,True,True,,True,,True,True,,,,,,232349,200.0,2.2988505747126435,BE
4001074365,"APARTMENT, FLAT",Alte Horgenbachstrasse 11,Ellikon an der Thur,8548,47.564971781979,8.827822311605,2020.0,2220.0,86.0,,,,25.81,Wohnen in der Bruggwisen-Überbauung,3.5,3.0,2021.0,True,,True,,,,,,,,,,,True,,,True,,True,,,,,,,880995,200.0,2.3255813953488373,ZH
4001098844,"APARTMENT, FLAT",Schnepfwinkelstrasse 1A,Safenwil,5745,47.316201781972,7.968562311608,1710.0,1970.0,103.0,True,,,19.13,Moderne Familienwohnung mit folgendem Ausbau,4.5,2.0,2019.0,True,,True,True,,False,,False,False,,,,,True,True,,True,,True,True,,,,,,577788,260.0,2.5242718446601944,AG
4000254675,"APARTMENT, FLAT",Via Luvee 11,Stabio,6855,45.854521781977,8.944232311601,1650.0,1800.0,110.0,,,,16.36,"NUOVI DUPLEX CON POSTO AUTO, 1 MESE GRATIS!",4.5,2.0,2017.0,True,,True,True,,True,,,,,,,,True,True,,,,True,True,,,,,,969169,150.0,1.3636363636363635,TI
4001122948,"APARTMENT, FLAT",Wilenstrasse 43,Kaltbrunn,8722,47.211061781977,9.036822311605,1459.0,1659.0,75.0,False,,,22.12,smarte Wohnträume mit toller Aussicht,2.5,1.0,2022.0,True,,True,False,,True,,False,False,,,,,True,True,,True,,True,False,,,,,,596855,200.0,2.6666666666666665,SG
4001110237,"APARTMENT, ATTIC_FLAT",Turnerstrasse 34,St. Gallen,9000,47.418391781974,9.354622311609,2620.0,2970.0,160.0,True,,,18.56,Modern Leben im Vonwilpark St. Gallen,6.5,7.0,2006.0,True,,True,,,,,,,,,,,,True,,,,True,True,700.0,240.0,500.0,,250.0,679,350.0,2.1875,SG
4001111300,"APARTMENT, FLAT",Dorfstrasse 6,Ins,3232,46.998621781977,7.109252311606,1950.0,2190.0,,,,,,Moderner Neubau im Eigentumsstandard (3.5 und 4.5 Zimmer Wohnungen),3.5,,2024.0,True,,True,,,,,,,,,,,True,,,,,True,True,,,,,,24000000743644,240.0,,BE
4001122675,"APARTMENT, FLAT",Bolligenstrasse 24,Krauchthal,3326,46.999601781975,7.562502311602,1700.0,1950.0,78.0,True,,,25.0,3.5-Zimmerwohnung inkl. Sitzplatz und Balkon ca. 78m2,3.5,2.0,2024.0,True,,True,,,,,,,,,,,True,True,,True,,True,True,,,,,,5016008,250.0,3.2051282051282053,BE
4000967473,"APARTMENT, FLAT",Unterfeldstrasse 3,Oftringen,4665,47.314611781971,7.918782311608,2130.0,2350.0,121.0,True,,,19.42,Rein ins neue Wohnglück,4.5,2.0,,True,,True,,,,,,,,,,,True,,,,,True,True,,,,,,232349,220.0,1.8181818181818181,AG
4001028407,"APARTMENT, FLAT",Am Mattenhof 2a,Kriens,6010,47.027741781977,8.301462311601,2810.0,3060.0,88.0,True,,,34.77,Wohnen im MATTEO -  Tolle 3.5 Zimmer-Wohnung,3.5,14.0,2018.0,True,,,,,,,,,,,,,,True,,,,,True,,,,,,679,250.0,2.840909090909091,NW
4001076967,"APARTMENT, FLAT",Niedermatt 30,Hellikon,4316,47.511801781976,7.920452311609,2000.0,2150.0,86.0,True,,,25.0,"3,5 Zimmer Neubauwohnung DG",3.5,2.0,2023.0,True,,False,True,,True,,False,False,,,,,True,True,,False,,True,True,,,,,,240000001164649,150.0,1.744186046511628,AG
4000816324,"APARTMENT, FLAT",Nussbaumweg 1,Roggwil BE,4914,47.245691781979,7.817512311609,890.0,1070.0,43.0,True,,,24.88,Erwarten Sie Komfort!,2.0,3.0,1963.0,True,2019.0,True,True,,,True,,,,,,,,True,,,,,True,800.0,800.0,800.0,,1000.0,679,180.0,4.186046511627907,AG
4001135002,"APARTMENT, FLAT",Route de l'Autoroute 20,Saxon,1907,46.154961781975,7.175812311602,1850.0,1850.0,80.0,,,,23.12,"À Saxon, à louer superbe appartement neuf",3.5,1.0,,True,,,True,,,,,,,,,,True,,,True,,,,,,,,,2268778,0.0,0.0,VS
4001111551,"APARTMENT, FLAT",Hauptstrasse 21,Rorschach,9400,47.477731781973,9.495772311603,1270.0,1460.0,70.0,True,,,20.86,Exklusive 2.5-Zi. Wohnung mit Seesicht und Gartensitzplatz,2.5,1.0,2018.0,True,,True,,,,,,,,,,,True,,,True,,True,,460.0,460.0,,3900.0,100.0,5023595,190.0,2.7142857142857144,SG
4001011043,"APARTMENT, FLAT",Hochschorenstrasse 15,Gossau SG,9200,47.408281781971,9.251832311601,2105.0,2365.0,91.0,True,,,25.99,Über den Dächern von Gossau,3.5,1.0,2020.0,True,,True,False,,True,,False,False,,,,,True,True,,True,,True,True,,,,,,240000001133537,260.0,2.857142857142857,SG
4001088410,"HOUSE, BIFAMILIAR_HOUSE",Schöntalstrasse 43,Langenbruck,4438,47.352111781979,7.770792311602,2300.0,2500.0,140.0,True,,,17.86,Doppeleinfamilienhaus in Langenbruck,3.5,,1980.0,True,2024.0,True,True,,,,,,,,,,True,,,True,,,True,,,,,,24000000813036,200.0,1.4285714285714286,BL
4001028377,"APARTMENT, FLAT",Spitalstrasse 8 (Neubau),Ilanz,7130,46.773611781979,9.204132311601,1741.0,2041.0,65.0,True,,True,31.4,Mehrgenerationenwohnen an schöner zentraler Lage,3.5,4.0,2022.0,True,,True,,,,True,,,,,,,,,,,,,,,,,,,679,300.0,4.615384615384615,GR
4001133236,"APARTMENT, ATTIC_FLAT",Flugbrunnenstrasse 10,Bern,3000,46.974981781972,7.498842311601,1700.0,1870.0,44.0,False,False,,42.5,Erstvermietung: 2.5-Zi. Attikawohnung im Herzen von Bolligen,2.5,5.0,2024.0,True,,True,False,,True,,False,False,,,,,True,True,False,True,,True,False,,,,,,5015972,170.0,3.8636363636363638,
4000292252,"APARTMENT, FLAT",Pfeidstrasse 8,Brügg BE,2555,47.122591781972,7.276902311602,1000.0,1130.0,57.0,True,,,19.82,Renovierte geräumige 2.5-Zimmer-Dachwohnung,2.5,3.0,2017.0,True,,,True,,,,,,,,,,,,,True,,,True,,,,,,559565,130.0,2.280701754385965,BE
4001110218,"APARTMENT, FLAT",Else-Züblin-Strasse 75,Winterthur,8404,47.502931781979,8.763812311601,2246.0,2506.0,94.0,True,,,26.66,Gemütliches und urbanes Wohnen in Winterthur!,3.5,4.0,2015.0,True,,True,,,True,,,,,,,,,True,,True,,True,True,500.0,150.0,150.0,,15.0,679,260.0,2.765957446808511,ZH
4001110698,"APARTMENT, FLAT",Oberfeldweg 16,Lyss,3250,47.074961781975,7.311302311601,1900.0,2160.0,85.0,True,,,25.41,Schöne Erdgeschosswohnung mit Sitzplatz und kleiner Terrasse,3.5,0.0,2021.0,True,,True,,,,,,,,,,,True,,,,,True,True,,,,,,4002493,260.0,3.0588235294117645,BE
4001100922,"APARTMENT, FLAT",Rebrainstrasse 23,Adlikon b. Regensdorf,8106,47.450131781971,8.466492311609,2051.0,2391.0,94.0,True,,,25.44,Moderne Wohnung mit grossem Balkon sucht neuen Mieter!,3.5,2.0,2015.0,True,,True,,,,,,,,,,,,True,,,,,True,,,,,,679,340.0,3.617021276595745,ZH
4001132786,"APARTMENT, FLAT",Ziegeleistrasse 1,Berg TG,8572,47.579041781974,9.166542311601,2000.0,2150.0,99.0,,,,21.72,3.5-Zi.-Attika mit grosser Terrasse,3.5,,2024.0,True,,,,,True,,,,,,,,True,,,,,True,True,,,,,,716315,150.0,1.5151515151515151,TG
4000886890,"APARTMENT, FLAT",Impasse de la Savua 1,Cugy FR,1482,46.814801781979,6.892792311601,1497.0,1722.0,79.0,True,,,21.8,Magnifique appartement de construction récente à Cugy FR,3.5,1.0,2014.0,True,,True,True,,,,,,,,,,,True,,,,,True,,,,,,679,225.0,2.848101265822785,FR
4001030968,"HOUSE, ROW_HOUSE",4 unterer Rainweg,Uzwil,9240,47.440481781976,9.128302311601,2400.0,2600.0,133.0,,,,19.55,Reihenhaus in Uzwil,5.5,,1900.0,True,2023.0,True,True,,,,,,,,,,True,,,True,,,True,,,,,,24000000593136,200.0,1.5037593984962405,SG
4001135786,"APARTMENT, FLAT",Rue de l'Ancienne Papeterie,Marly,1723,46.778901781973,7.154072311601,1360.0,1470.0,43.0,,,,34.19,Appartement neuf de 2.5 pièces au 3ème étage avec encadrement pour sénior et balcon,2.5,3.0,2024.0,True,,,,,,,,,,,,,True,,,,,True,,,,,,,949321,110.0,2.558139534883721,FR
4000163717,APARTMENT,Rue du Locle 24,La Chaux-de-Fonds,2300,47.092341781977,6.811932311601,760.0,1000.0,,True,False,,,"Logement rénové ! Moderne, tout confort & ascenseur",3.0,3.0,,True,2023.0,False,False,,False,,False,False,,,,,False,False,False,False,,True,False,,,,,,421177,240.0,,NE
4001133405,"APARTMENT, FLAT",Seestrasse 38 A + B,Bäch SZ,8806,47.200611781976,8.723982311607,2810.0,3035.0,77.0,,,,39.42,Attraktive 3½  Zimmerwohnung im steuergünstigen Bäch SZ,3.5,0.0,,True,,True,,,,,,,,,,,True,,,,,,,,,,,,1570529,225.0,2.9220779220779223,SZ
4001132782,"APARTMENT, FLAT",Ziegeleistrasse 1,Berg TG,8572,47.579041781974,9.166542311601,2150.0,2320.0,122.0,,,,19.02,Neubauwohnung für Familien im Ziegelei-Quartier,4.5,2.0,2024.0,True,,,,,True,,,,,,,,True,,,,,True,True,,,,,,716315,170.0,1.3934426229508197,TG
4001132179,"APARTMENT, FLAT",Dorfstrasse 2b/2c,Thundorf,8512,47.546291781973,8.961282311604,1475.0,1625.0,69.0,,,,23.55,ERSTBEZUG - neues Wohnen Thundorf,2.5,0.0,2024.0,True,,,,,True,,,,,,,,True,,,True,,True,True,,,,,,620,150.0,2.1739130434782608,TG
4001075366,APARTMENT,Sägestrasse 76,Köniz,3098,46.923961781973,7.412552311608,1910.0,2230.0,,True,False,,,Zu Hause und Atelier vereint - ein Reich zum Leben und Arbeiten,2.0,0.0,2024.0,True,,True,False,,False,,False,False,,,,,True,True,False,False,,True,False,,,,,,5018051,320.0,,BE
4001133461,"APARTMENT, FLAT",Dammstrasse / Fabrikgasse,Horgen,8810,47.259671781979,8.587972311602,2745.0,3040.0,109.0,,,,27.89,Neubau-Wohnungen mit perfektem Anschluss,4.5,,2024.0,True,,,True,,,,,,,,,,,,,,,True,,,,,,,276065,295.0,2.706422018348624,ZH
4000910009,"APARTMENT, FLAT",Kapellenstrasse 6,Frenkendorf,4402,47.503531781971,7.717732311606,2120.0,2250.0,91.0,True,,,24.73,Wohnung in Frenkendorf 1 & 2 OG,3.5,2.0,2024.0,True,,True,True,,True,,,,,,,,True,,,,,True,True,,,,,,24000000437416,130.0,1.4285714285714286,BL
4001132180,"APARTMENT, FLAT",Dorfstrasse 2b/2c,Thundorf,8512,47.546291781973,8.961282311604,1000.0,1105.0,50.0,,,,22.1,ERSTBEZUG - neues Wohnen Thundorf,1.5,0.0,2024.0,True,,,,,True,,,,,,,,True,,,True,,True,True,,,,,,620,105.0,2.1,TG
4001075413,"APARTMENT, FLAT",Hinterkirchweg 9,Reinach BL,4153,47.491441781975,7.594442311603,2800.0,3150.0,113.0,,,,27.88,Zentral gelegene 4.5 Zimmer Neubauwohnung in Reinach,4.5,2.0,,True,,True,True,,True,,,,,,,,True,True,,,,True,True,,,,,,100,350.0,3.0973451327433628,BL
4001110212,"APARTMENT, FLAT",Else-Züblin-Strasse 83,Winterthur,8404,47.503281781974,8.763132311603,2022.0,2307.0,103.0,True,,,22.4,Sie brauchen Platz - ROY - hat ihn!,4.5,1.0,2015.0,True,,True,,,,,,,,,,,,True,,,,True,True,,150.0,150.0,,10.0,679,285.0,2.766990291262136,ZH
4001110190,"APARTMENT, FLAT",Impasse Vulliama 30,Estavayer-le-Lac,1470,46.787531781976,6.807452311601,2362.0,2712.0,118.0,True,,,22.98,Unique:  Formule Location/Achat,5.5,2.0,2025.0,True,,True,True,,True,,,,,,,,True,True,,True,,True,True,,,,,,5019028,350.0,2.9661016949152543,FR
4001047823,"APARTMENT, FLAT",Route de l'Eglise 36,Misery-Courtion,1721,46.857041781979,7.069842311603,1360.0,1460.0,52.0,,,,28.08,SUPERBE LOGEMENT DE 2.5 PIECES - NEUF,2.5,1.0,2023.0,True,,,True,,,,,,,,,,True,,,True,,,,,,,,,1743409,100.0,1.9230769230769231,FR
4000911223,"APARTMENT, FLAT",Avenue Sainte-Luce 9,Lausanne,1003,46.517881781974,6.632812311604,3000.0,3180.0,79.0,,,,40.25,"En plein cœur de Lausanne, superbes appartements de 3.5 pièces neufs",3.5,,2023.0,True,,True,,,,,,,,,,,,,,,,True,,,,,,,240000001056053,180.0,2.278481012658228,VD
4001010448,"APARTMENT, FLAT",St.Jakobstr. 62,Aesch,4147,47.479751781977,7.598162311601,1621.0,1871.0,76.0,True,,,24.62,Gediegen Wohnen im Grünen & gratis EHP für 3 Monate,3.0,3.0,1996.0,True,,True,,,,,,,,,,,True,True,,,,True,True,1100.0,400.0,800.0,,200.0,679,250.0,3.289473684210526,BL
4000744811,"APARTMENT, FLAT",Rue de la Fiaz 40,La Chaux-de-Fonds,2300,47.089271781977,6.807762311603,850.0,970.0,45.0,,,,21.56,Superbe appartement 2.5 pièces entièrement rénové!,2.5,1.0,,True,,,,,,,,,,,,,,,,,,True,,,,,,,559565,120.0,2.6666666666666665,NE
4000929241,"APARTMENT, FLAT",St.Jakobstr. 60,Aesch,4147,47.479571781979,7.598192311605,1997.0,2327.0,108.0,True,,,21.55,Modernes Familienwohnung in ruhiger Umgebung,4.5,2.0,1996.0,True,,True,,,,,,,,,,,True,True,,,,True,True,1100.0,400.0,800.0,,200.0,679,330.0,3.0555555555555554,BL
4001077223,"APARTMENT, FLAT",Langenthalstrasse 5,Lotzwil,4932,47.191611781979,7.790112311602,1770.0,2050.0,135.0,True,,,15.19,Lichtdurchfluteter Wohntraum für die Familie,4.5,,,True,,True,,,,,,,,,,,True,,,True,,True,True,,,,,,5017991,280.0,2.074074074074074,BE
3002948624,"APARTMENT, FLAT",,Collina d'Oro,6926,45.982991781973,8.916892311602,3100.0,3100.0,106.0,True,,,29.25,Meraviglioso appartamento 3.5 locali in affitto a Montagnola,3.5,1.0,,True,,True,True,,,,,,,,,,,,,,,True,,,,,,,381904,0.0,0.0,TI
4000888420,APARTMENT,Rebgasse 36,Binningen,4102,47.541451781973,7.568142311606,3070.0,3450.0,,False,False,False,,Moderne grosszügige Wohnung an beliebter Lage,4.0,1.0,2012.0,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,61411,380.0,,BL
4001110116,"APARTMENT, ROOF_FLAT",Alte Stoss-Strasse 2,Altstätten SG,9450,47.375321781971,9.538842311609,1195.0,1325.0,,False,False,False,,Ansprechende schöne Dachwohnung an sehr ruhiger Lage,2.5,4.0,1984.0,True,2015.0,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,,,,,139910,130.0,,SG
4001110761,"APARTMENT, FLAT",Moosstrasse 17,Hochdorf,6280,47.171041781979,8.293522311609,1900.0,2150.0,100.0,,,,21.5,Moderne Wohnung an ruhiger Lage,3.5,1.0,2017.0,True,,True,,,,,,,,,,,True,,,,,True,,,,,,,4,250.0,2.5,LU
4001111456,"APARTMENT, FLAT",Schulstrasse 3,Boniswil,5706,47.315441781977,8.187222311605,1640.0,1890.0,90.0,True,,,21.0,Im naturnahen Fünfeck - TOP 3.5-ZIMMERWOHNUNG,3.5,1.0,,True,,True,,,,,,,,,,,True,,,,,True,,,,,,,232349,250.0,2.7777777777777777,AG
4000996564,"APARTMENT, FLAT",Hofgut 4,Wiler b. Utzenstorf,3428,47.149221781972,7.557292311608,1650.0,1880.0,110.0,True,,,17.09,Zu vermieten 4.5-Zimmer-Duplexwohnung,4.5,1.0,2017.0,True,,False,True,,False,,False,False,,,,,True,True,,False,,False,True,,,,,,4000503,230.0,2.090909090909091,BE
4000744717,"APARTMENT, FLAT",Rue de la Fiaz 38,La Chaux-de-Fonds,2300,47.089391781971,6.807962311601,960.0,1110.0,,,,,,Magnifique appartement de 3.5 pièces à louer,3.5,1.0,2021.0,True,2021.0,,,,,,,,,,,,True,True,,,,True,,,,,,,559565,150.0,,NE
4001077386,"APARTMENT, FLAT",Feld 9,Wengi b. Büren,3251,47.082931781974,7.396252311606,900.0,1149.0,30.0,,,,38.3,Klein aber fein- Erstbezugswohnung in der ehemaligen Werkstatt,2.0,0.0,2024.0,True,,,True,,,,,,,,,,,,,True,,,,,,,,,24000000537641,249.0,8.3,BE
3003135219,APARTMENT,Hilfikerstrasse 4,Bern,3014,46.968421781971,7.463902311607,1690.0,1880.0,55.0,False,True,,34.18,Business-Apartments WankdorfCity,2.5,6.0,2020.0,True,,True,False,,True,,False,False,,,,,True,False,False,True,,True,False,,,,,,5016676,190.0,3.4545454545454546,BE
4001133709,"APARTMENT, FLAT",Tièchestrasse 73,Zürich,8037,47.398671781975,8.523602311603,3180.0,3400.0,105.0,,,,32.38,Grosszügiges Wohnen mit wunderschöner Stadtsicht,2.5,1.0,2017.0,True,,,,,,,,,,,,,True,True,,True,,True,,,1700.0,2070.0,,230.0,441655,220.0,2.0952380952380953,ZH
4001109872,APARTMENT,Heimatstrasse 19,St. Gallen,9008,47.436551781978,9.391192311601,790.0,890.0,,False,False,False,,Moderne 1.5 Zimmer-Wohnung zu vermieten,1.5,2.0,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,2251047,100.0,,SG
4001133292,"APARTMENT, FLAT",Büchelstrasse 8b,Rüthi,9464,47.293101781974,9.538042311601,1330.0,1510.0,,,,,,"Moderne 3.5 Zimmerwohnung ""Neubau""",3.5,2.0,2024.0,True,,True,True,,True,,,,,,,,True,,,,,True,True,,,,,,5016955,180.0,,SG
4000888251,"APARTMENT, FLAT",Bibersteinstrasse 11,Rombach,5022,47.402901781972,8.046122311601,2750.0,2950.0,120.0,,,,24.58,Moderne 4.5-Zimmerwohnung an erstklassiger Lage!,4.5,1.0,2022.0,True,,,True,,,,,,,,,,True,,,,,,,,,,,,2268921,200.0,1.6666666666666667,AG
4001133467,"APARTMENT, FLAT",Dammstrasse / Fabrikgasse,Horgen,8810,47.259671781979,8.587972311602,2225.0,2460.0,70.0,,,,35.14,"Helle, Platz bietende Neubau-Lofts in denkmalgeschützter Fabrik",2.5,5.0,2024.0,True,,,,,,,,,,,,,,,,,,True,,,,,,,276065,235.0,3.357142857142857,ZH
4001132369,"APARTMENT, FLAT",Bahnweg 10,Schübelbach,8862,47.176061781978,8.939502311608,1860.0,2090.0,91.0,True,,,22.97,Erstvermietung Parco Verde - modern und idyllisch,3.5,1.0,2025.0,True,,,,,True,,,,,,,,True,,,,,True,True,,,,,,2268991,230.0,2.5274725274725274,SZ
4001133534,"APARTMENT, ATTIC_FLAT",Schnepfwinkelstrasse 1A,Safenwil,5745,47.316201781972,7.968562311608,2390.0,2740.0,118.0,True,,,23.22,Attikawohnung mit Traumhafter Terrasse,5.5,4.0,2020.0,True,,,,,,,,,,,,,True,,,True,,True,True,,,,,,577788,350.0,2.9661016949152543,AG
4001122949,"APARTMENT, FLAT",Wilenstrasse 43,Kaltbrunn,8722,47.211061781977,9.036822311605,1783.0,1983.0,99.0,False,,,20.03,smarte Wohnträume mit toller Aussicht,3.5,1.0,2022.0,True,,True,False,,True,,False,False,,,,,True,True,,True,,True,False,,,,,,596855,200.0,2.0202020202020203,SG
4000799635,"APARTMENT, FLAT",Sonnentalstrasse 17,Dübendorf,8600,47.397271781977,8.601042311606,4450.0,4950.0,147.0,,,,33.67,Three Point - 4.5 Lakeview south/east,4.5,26.0,2024.0,True,,,,,,,,,,,,,True,True,,,,True,True,,,,,,660384,500.0,3.401360544217687,ZH
4001121601,"APARTMENT, FLAT",Gussstrasse 13,Bülach,8180,47.526621781971,8.539512311601,2590.0,2790.0,98.0,True,,,28.47,moderne neuwertige 3.5-Zimmer-Wohnung mit hochwertigem Ausbau im Guss-Quartier,3.5,2.0,2019.0,True,2024.0,True,,,True,,,,,,,,True,True,,,,True,True,,,,,,82311,200.0,2.0408163265306123,ZH
4001111882,APARTMENT,Burgstrasse 8,Herzogenbuchsee,3360,47.192881781977,7.710272311601,1200.0,1350.0,,False,False,,,Neu erstellte 2.5-Zimmer-Gartenwohnung in herrlicher Villa in Herzogenbuchsee,2.5,0.0,2024.0,True,2024.0,True,True,,False,,False,False,,,,,True,False,False,True,,False,,,,,,,85123,150.0,,BE
4001046786,"APARTMENT, FLAT",Probusweg 10,Zürich,8057,47.399241781979,8.541742311607,2940.0,3120.0,,,,,,Moderner Holzbau - Erstvermietung im Trendquartier Zürich-Oerlikon,3.5,,2024.0,True,,True,,,,,,,,,,,True,,,,,True,True,,,,,,99,180.0,,ZH
4001123580,"APARTMENT, FLAT",Alte Landstrasse 1/3/5,Kloten,8302,47.464431781972,8.582232311602,2515.0,2710.0,78.0,,,True,34.74,Erstvermietung - Alte Landstrasse in Kloten,3.5,2.0,2023.0,True,,True,True,,,,,,,,,,True,,,True,,True,True,,,,1700.0,200.0,247,195.0,2.5,ZH
4001133460,"APARTMENT, FLAT",Dammstrasse / Fabrikgasse,Horgen,8810,47.259671781979,8.587972311602,2005.0,2190.0,55.0,,,,39.82,Neubau-Wohnungen mit perfektem Anschluss,2.5,,2024.0,True,,,,,,,,,,,,,,,,,,,,,,,,,276065,185.0,3.3636363636363638,ZH
4001062220,"APARTMENT, FLAT",Widenweg 4,Frick,5070,47.506891781974,8.022302311605,1890.0,2140.0,95.0,True,,,22.53,"Frick / Vermietung / Haus C / 3,5 Zimmer-Gartenwohnung",3.5,0.0,2024.0,True,,True,,,True,,,,,,,,True,,,,,True,True,,,,,,1824460,250.0,2.6315789473684212,AG
4001133466,"APARTMENT, FLAT",Dammstrasse / Fabrikgasse,Horgen,8810,47.259671781979,8.587972311602,1930.0,2110.0,54.0,,,,39.07,Attraktive Fabrik-Suiten mit Sicht über Horgen,2.5,6.0,2024.0,True,,,,,,,,,,,,,,,,,,True,,,,,,,276065,180.0,3.3333333333333335,ZH
3001211665,"APARTMENT, ATTIC_FLAT",.Chemin du Lac,Charmey (Gruyère),1637,46.609831781976,7.180252311601,2790.0,3140.0,208.0,,,,15.1,"Résidence ""Pollux"" Appartement en Attique à louer de haut standing superbe vue panoramique.",5.5,1.0,,True,,,True,,True,,,,,,,,True,,,True,,,True,,,,,,49212,350.0,1.6826923076923077,FR
4001098765,"APARTMENT, FLAT",Fabrikstrasse 8,Altdorf UR,6460,46.877071781978,8.649772311602,1950.0,2230.0,110.0,,,,20.27,Letzte Mietwohnung - Erstbezug,4.5,0.0,2024.0,True,,True,True,,,,,,,,,,True,,,True,,True,True,400.0,800.0,800.0,,150.0,2143885,280.0,2.5454545454545454,UR
4000795942,"APARTMENT, FLAT",Dornacherweg,Reinach BL,4153,47.497871781977,7.601912311601,2930.0,3450.0,134.0,,,,25.75,"5.5-Zimmer-Neubauwohnung: Modern, Naturnah, Urban, Nachhaltig",5.5,0.0,2024.0,True,,True,,,True,,,,,,,,True,,,,,True,True,,,,,,100,520.0,3.8805970149253732,BL
3003501980,"APARTMENT, FLAT",Ch. des Cornillons 66,Chambésy,1292,46.236291781977,6.148252311603,4800.0,5410.0,121.0,True,,,44.71,Appartement de 6.5 pièces dans résidence de standing,6.5,3.0,2002.0,True,,True,True,,,,,,,,,,True,True,,,,True,True,4100.0,4400.0,7900.0,,750.0,679,610.0,5.041322314049586,GE
4001121719,"APARTMENT, FLAT",Sonnenbühlstrasse 10,Höri,8181,47.506131781976,8.510432311606,2600.0,2900.0,109.0,,,,26.61,Erstvermietung - Wohnen mit Aussicht,4.5,0.0,2024.0,True,,True,True,,,,,,,,,,True,,,True,,True,,,,,,50.0,111510,300.0,2.7522935779816513,ZH
